,index,NbCommentaire,NbIngredients,Note,Plat,Temps,accompagnement,amusegueule,boisson,confiserie,dessert,entree,ingredient,platprincipal,sauce,vegan,vegetarien
1449,1450,149,11,"4,5",Cheesecake,65,0,0,0,0,1,0,"['citron', 'farine', 'sucre-roux', 'petit-beurre', 'oeuf', 'beurre', 'fromage-blanc', 'sucre', 'vanille', 'petit-suisse']",0,0,0,1
1450,1451,23,5,"4,6",Calissons,95,0,0,0,1,0,0,"['amandes', 'melon', 'orange', 'sucre-en-poudre', 'miel']",0,0,0,1
1451,1452,2729,13,"4,7",'The' tarte au citron meringuée,55,0,0,0,0,1,0,"['blanc-d-oeuf', 'jaune-d-oeuf', 'citron', 'sucre-semoule', 'beurre-doux', 'farine', 'sucre-glace', 'oeuf', 'eau', 'maizena', 'levure-chimique', 'sel']",0,0,0,1
1452,1453,69,11,"4,6",Pavlova,95,0,0,0,0,1,0,"['blanc-d-oeuf', 'nectarine', 'vinaigre', 'peche', 'banane', 'maizena', 'raisin', 'sucre', 'framboises', 'creme-chantilly', 'fraises']",0,0,0,1
1453,1454,11,8,"4,4",Muffin pommes de terre coeur coulant au fromage,40,1,0,0,0,0,0,"['muscade', 'pomme-de-terre', 'jaune-d-oeuf', 'fromage', 'beurre-demi-sel', 'poivre', 'sel']",0,0,0,1
1454,1455,35,7,"4,5",Penne au Gorgonzola,15,0,0,0,0,0,0,"['basilic-frais', 'penne', 'creme-fraiche-epaisse', 'beurre', 'pignons', 'gorgonzola', 'poivre']",1,0,0,1
1455,1456,3,6,4,Poêlée d'ananas aux speculoos et glace caramel,35,0,0,0,0,1,0,"['extrait-de-vanille', 'biscuit', 'glace', 'sucre-roux', 'ananas', 'beurre']",0,0,0,1
1456,1457,29,3,"3,9",Caramel liquide,15,0,0,0,0,0,0,"['citron', 'eau', 'sucre']",0,1,1,1
1457,1458,205,8,"4,8",Tarte poire chocolat,70,0,0,0,0,1,0,"['pate-feuilletee', 'poire', 'creme-liquide', 'cassonade', 'oeuf', 'beurre', 'chocolat', 'sucre']",0,0,0,1
1458,1459,14,4,"4,7",Boudin blanc au foie gras pour l'apéro,23,0,1,0,0,0,0,"['boudin-blanc', 'foie-gras', 'confiture', 'gros-sel']",0,0,0,0
1459,1460,8,8,"4,1",Couronne chocolat pistache,45,0,0,0,0,1,0,"['pate', 'praline', 'sucre-glace', 'oeuf', 'beurre', 'chocolat', 'poudre-d-amande']",0,0,0,1
1460,1461,4,7,5,Pain perdu au nutella,9,0,0,0,0,1,0,"['nutella', 'tanche', 'lait', 'oeuf', 'sucre-vanille', 'beurre', 'sucre']",0,0,0,0
1461,1462,1,9,5,Reblochon farci façon Tartiflette,45,0,0,0,0,0,0,"['filo', 'pomme-de-terre', 'reblochon', 'beurre', 'vin-blanc', 'poivre', 'lardons-fumes', 'oignon', 'sel']",1,0,0,0
1462,1463,42,5,"4,2",Hot-dogs de courgettes verts,30,0,0,0,0,0,0,"['saucisse', 'courgette', 'beurre', 'gruyere-rape', 'moutarde']",1,0,0,0
1463,1464,9,5,5,Timbale de framboises,20,0,0,0,0,1,0,"['jus-de-citron', 'meringue', 'creme-liquide', 'sucre-en-poudre', 'framboises']",0,0,0,1
1464,1465,22,14,"4,4",boulettes surprises à la mozzarella,60,0,0,0,0,0,0,"['mozzarella', 'poivron-rouge', 'huile-d-olive', 'basilic', 'cube-de-bouillon', 'coulis-de-tomate', 'oignon', 'hache-de-veau', 'oeuf', 'chapelure', 'persil', 'poivre', 'ail', 'sel']",1,0,0,0
1465,1466,5,13,"3,8",Sablé spirale vanille pistache,45,0,0,0,0,1,0,"['pate', 'poudre-de-noisette', 'farine', 'lait', 'oeuf', 'beurre', 'arome', 'sucre']",0,0,0,1
1466,1467,2978,5,"4,8",Ramequins fondants au chocolat,22,0,0,0,0,1,0,"['chocolat-noir', 'beurre-doux', 'sucre-semoule', 'farine', 'oeuf']",0,0,0,1
1467,1468,48,4,"4,8",Soupe champenoise,10,0,0,1,0,0,0,"['vin', 'citron-vert', 'cointreau', 'sucre-de-canne']",0,0,1,1
1468,1469,430,14,"4,8",Lapin à la moutarde maison,60,0,0,0,0,0,0,"['echalote', 'huile-d-olive', 'lapin', 'feuille-de-laurier', 'thym', 'carotte', 'creme-fraiche', 'vin-blanc-sec', 'persil', 'moutarde-de-dijon', 'poivre', 'sucre', 'ail', 'sel']",1,0,0,0
1469,1470,50,9,"4,3",Quiche au thon et aux olives vertes,45,0,0,0,0,0,1,"['muscade', 'pate-brisee', 'oeuf', 'creme-fraiche', 'gruyere-rape', 'thon', 'olive-verte', 'poivre', 'sel']",0,0,0,0
1470,1471,68,5,"3,3",Mousse au chocolat onctueuse,40,0,0,0,0,1,0,"['chocolat-noir', 'gelatine', 'oeuf', 'fromage-blanc', 'sucre']",0,0,0,0
1471,1472,51,4,"4,4",Smoothie à la banane et au miel,5,0,0,1,0,0,0,"['citron', 'banane', 'miel', 'lait']",0,0,0,1
1472,1473,14,9,"4,7",Brochettes poulet chorizo,45,0,0,0,0,0,0,"['chorizo', 'comte', 'sauce-soja', 'poivron-rouge', 'blanc-de-poulet', 'huile', 'poivron-jaune', 'miel', 'oignon']",1,0,0,0
1473,1474,37,13,"4,8",Daube de boeuf à la provençale,225,0,0,0,0,0,0,"['olives-noires', 'huile-d-olive', 'farine', 'oignon', 'vin-rouge', 'thym', 'boeuf', 'ail', 'pulpe-de-tomate', 'poivre', 'laurier', 'carotte', 'sel']",1,0,0,0
1474,1475,251,10,"4,6",Cake au thon et aux olives,60,0,0,0,0,0,1,"['levure', 'farine', 'huile', 'lait', 'oeuf', 'beurre', 'thon', 'olive-verte', 'emmental']",0,0,0,0
1475,1476,12,4,"4,5",Noix de Saint Jacques,10,0,0,0,0,0,0,"['beurre', 'poivre', 'sel', 'noix-de-saint-jacques']",1,0,0,0
1476,1477,41,20,"4,4",Moussaka,85,0,0,0,0,0,0,"['pomme-de-terre', 'tomate', 'huile-d-olive', 'cube-de-bouillon', 'farine', 'lait', 'aubergine', 'eau', 'beurre', 'viande', 'persil', 'oeuf', 'ail', 'gruyere-rape', 'puree-de-tomate', 'poivre', 'oignon', 'sel']",1,0,0,0
1477,1478,30,7,5,Huîtres chaudes au champagne,30,0,0,0,0,0,1,"['jaune-d-oeuf', 'champagne', 'creme-fraiche', 'huitre', 'beurre', 'ciboulette', 'poivre']",0,0,0,0
1478,1479,5,6,"3,8",Nuggets de quinoa,35,0,0,0,0,0,0,"['blanc-de-poulet', 'farine', 'oeuf', 'quinoa', 'poivre', 'sel']",1,0,0,0
1479,1480,245,13,"4,8",Velouté de Potiron et Carottes,60,0,0,0,0,0,1,"['muscade', 'pomme-de-terre', 'huile-d-olive', 'carotte', 'creme-liquide', 'lait', 'persil', 'ail', 'bouillon-de-volaille', 'poivre', 'potiron', 'oignon', 'sel']",0,0,0,0
1480,1481,51,3,"4,4",Croissants au chocolat,27,0,0,0,0,1,0,"['chocolat', 'nutella', 'pate-feuilletee']",0,0,0,1
1481,1482,4,6,5,Canard coco/mangue,25,0,0,0,0,0,0,"['lait-de-coco', 'piment-d-espelette', 'citron-vert', 'mangue', 'canard', 'sel']",1,0,0,0
1482,1483,2,8,"3,5",Bouchées de bonne année,55,0,1,0,0,0,0,"['pate-a-pizza', 'parmesan-rape', 'jaune-d-oeuf', 'mozzarella', 'basilic', 'beurre', 'persil', 'romarin']",0,0,0,1
1483,1484,404,7,"4,6",Financiers,30,0,0,0,0,1,0,"['blanc-d-oeuf', 'extrait-de-vanille', 'farine', 'sucre', 'beurre', 'poudre-d-amande', 'sel']",0,0,0,1
1484,1485,297,9,"4,7",Poulet au curry lait de coco et noix de cajou,25,0,0,0,0,0,0,"['sauce-soja', 'lait-de-coco', 'huile', 'noix-de-cajou', 'maizena', 'curry', 'filet-de-poulet', 'poivre', 'sel']",1,0,0,0
1485,1486,21,9,"4,6",Tresses de sole et saumon aux morilles,85,0,0,0,0,0,0,"['saumon', 'morille', 'creme-fraiche', 'beurre', 'vin-blanc', 'sole', 'poivre', 'echalote', 'sel']",1,0,0,0
1486,1487,539,8,"4,8",Tiramisu aux speculoos,25,0,0,0,0,1,0,"['mascarpone', 'cacao', 'cafe', 'sucre-roux', 'speculoos', 'oeuf', 'sucre-vanille', 'amaretto']",0,0,0,1
1487,1488,44,3,"4,5",Yakitori boeuf au fromage rapide,35,0,0,0,0,0,0,"['carpaccio', 'maasdam', 'sauce-yakitori']",1,0,0,1
1488,1489,10,2,"4,1",Poire en pâte feuilletée,35,0,0,0,0,1,0,"['pate-feuilletee', 'poire']",0,0,1,1
1489,1490,6,8,"4,8",Couscous de printemps (semoule aux petits légumes),55,1,0,0,0,0,0,"['petit-pois', 'huile-d-olive', 'couscous', 'navet', 'artichaut-violet', 'haricot-vert', 'feve', 'carotte']",0,0,1,1
1490,1491,143,5,"4,3",Sablés de Noël (Ausstecherle),25,0,0,0,1,0,0,"['citron', 'farine', 'oeuf', 'beurre', 'sucre-en-poudre']",0,0,0,1
1491,1492,45,19,"4,6",Tourte de Noël végétarienne de Coralie,60,0,0,0,0,0,0,"['echalote', 'pate-feuilletee', 'huile-d-olive', 'tomate', 'vinaigre-balsamique', 'miel', 'marrons', 'oeuf', 'champignon', 'beurre', 'madere', 'cannelle', 'ail', 'coriandre', 'sucre-en-poudre', 'epinard', 'thym', 'gingembre']",1,0,0,1
1492,1493,73,12,"4,8",Tajine de légumes,60,0,0,0,0,0,0,"['poivron-vert', 'poivron-rouge', 'huile-d-olive', 'carotte', 'courgette', 'tomate-sechee', 'cannelle', 'ras-el-hanout', 'poivre', 'tomate-concassee', 'oignon', 'sel']",1,0,1,1
1493,1494,5,12,"4,2",Le double burger du roi,30,0,0,0,0,0,0,"['tomate', 'sauce-barbecue', 'ketchup', 'salade', 'epices', 'viande', 'mayonnaise', 'cornichon', 'poivre', 'pain-pour-hamburger', 'oignon', 'sel']",1,0,0,0
1494,1495,25,12,"4,5",Tacos mexicains,55,0,0,0,0,0,1,"['oignon-blanc', 'poivron-vert', 'tomate', 'boeuf-hache', 'cumin-en-poudre', 'coulis-de-tomate', 'laitue', 'tortilla', 'haricots-rouges', 'tabasco', 'poivre', 'sel']",0,0,0,0
1495,1496,29,3,"4,3",Marquise au chocolat  de Jean-Jacques Rousseau,15,0,0,0,0,1,0,"['oeuf', 'beurre', 'chocolat-noir']",0,0,0,1
1496,1497,69,43,"4,7",Idées de garnitures pour crêpes salées,45,0,0,0,0,0,0,"['comte', 'noix-de-saint-jacques', 'basilic', 'champignon-de-paris', 'reblochon', 'champignon', 'miel-liquide', 'emmental', 'bechamel', 'pomme-de-terre', 'saumon-fume', 'mozzarella', 'camembert', 'jambon-blanc', 'gruyere-rape', 'cancoillotte', 'poivron', 'oignon', 'tomate', 'lardons', 'sauce-salsa', 'courgette', 'pomme', 'creme-fraiche', 'curry', 'saucisse-de-morteau', 'buche-de-chevre', 'jambon', 'parmesan', 'bleu', 'escalope-de-poulet']",1,0,0,0
1497,1498,29,7,"4,7",Soupe panais et poires,40,0,0,0,0,0,1,"['pomme-de-terre', 'huile-d-olive', 'poire', 'bouillon', 'panais', 'creme', 'oignon']",0,0,0,1
1498,1499,4,10,"4,8",Biscuits double choco et crème vanille,57,0,0,0,1,0,0,"['extrait-de-vanille', 'cacao', 'graisse-vegetale', 'farine', 'sucre-glace', 'oeuf', 'beurre', 'sucre', 'sel']",0,0,0,1
1499,1500,267,8,"4,6",Brick au thon et au poireau,40,0,0,0,0,0,1,"['poireau', 'oeuf', 'creme-fraiche', 'thon', 'brick', 'curry', 'poivre', 'sel']",0,0,0,0
1500,1501,34,6,"4,1",Kouign aman - gâteau breton,65,0,0,0,0,1,0,"['levure', 'farine-de-ble', 'eau', 'sucre-en-poudre', 'beurre-demi-sel', 'sel']",0,0,0,1
1501,1502,14,6,"3,4",Chou-fleur rôti au four,90,1,0,0,0,0,0,"['huile-d-olive', 'beurre', 'chou-fleur', 'persil', 'poivre', 'sel']",0,0,0,1
1502,1503,1,7,5,Bonet (dessert italien au cacao),40,0,0,0,0,1,0,"['cacao', 'rhum', 'biscuit-amaretti', 'cassonade', 'lait', 'oeuf', 'amaretto']",0,0,0,1
1503,1504,26,7,"4,8",Verrines framboises aux deux chocolats,15,0,0,0,0,1,0,"['chocolat-noir', 'cafe', 'noisettes', 'creme-liquide', 'oeuf', 'chocolat-blanc', 'framboises']",0,0,0,1
1504,1505,30,4,"4,4",Crêpes natures pour garniture salée ou sucrée,25,0,0,0,0,0,0,"['oeuf', 'farine', 'huile', 'lait']",1,0,0,1
1505,1506,2,9,5,Fine tartelette de pommes de terre au homard rôti,30,0,0,0,0,0,0,"['pomme-de-terre', 'huile-d-olive', 'homard', 'beurre', 'bouquet-garni', 'gros-sel', 'poivre', 'echalote', 'sel']",1,0,0,0
1506,1507,165,12,"4,5",Lasagnes à la bolognaise express,60,0,0,0,0,0,0,"['huile-d-olive', 'viande-hachee', 'farine', 'lait', 'eau', 'lasagnes', 'beurre', 'gruyere-rape', 'puree-de-tomate', 'poivre', 'echalote', 'sel']",1,0,0,0
1507,1508,11,7,"4,5",Sandwich cakes indivuels au saumon fumé et aux herbes,15,0,0,0,0,0,0,"['saumon-fume', 'citron', 'pain-de-mie', 'fromage-frais', 'aneth', 'poivre', 'salade']",1,0,0,0
1508,1509,6,8,5,Tiropita (pâte filo et féta),35,0,0,0,0,0,1,"['parmesan', 'pate-filo', 'oeuf', 'beurre', 'ciboulette', 'persil', 'poivre', 'feta']",0,0,0,1
1509,1510,6,3,"3,3",Sucre d'orge,25,0,0,0,1,0,0,"['vinaigre', 'eau', 'sucre']",0,0,1,1
1510,1511,61,5,"4,8",Oeufs brouillés nature,20,0,0,0,0,0,1,"['lait', 'oeuf', 'beurre', 'poivre', 'sel']",0,0,0,1
1511,1512,25,3,"4,6",Cuillères apéritives à la crevette (ou verrines),15,0,1,0,0,0,0,"['surimi', 'crevette-rose', 'mayonnaise']",0,0,0,0
1512,1513,160,10,"4,7",Poulet au lait de coco rapide,30,0,0,0,0,0,0,"['lait-de-coco', 'tomate', 'huile', 'quatre-epices', 'cuisse-de-poulet', 'ail', 'curry', 'poivre', 'oignon', 'sel']",1,0,0,0
1513,1514,49,6,"4,9","Rôti de boeuf au four, sauce aux champignons et pesto rouge",70,0,0,0,0,0,0,"['bouillon-de-boeuf', 'pesto', 'roti-de-boeuf', 'huile-d-olive', 'champignon-de-paris', 'fromage-frais']",1,0,0,0
1514,1515,72,9,"3,4",Mug cake Brownie,4,0,0,0,0,1,0,"['extrait-de-vanille', 'jaune-d-oeuf', 'cacao', 'sucre-roux', 'farine', 'beurre', 'chocolat', 'sucre', 'sel']",0,0,0,1
1515,1516,138,6,"4,4",Bûche de Noël facile,55,0,0,0,0,1,0,"['levure', 'farine', 'oeuf', 'beurre', 'chocolat', 'sucre-en-poudre']",0,0,0,1
1516,1517,243,5,"4,5",Gâteau très chocolat (micro-ondes),10,0,0,0,0,1,0,"['farine', 'oeuf', 'beurre', 'chocolat', 'sucre']",0,0,0,1
1517,1518,375,7,"4,5",Chouquettes simples,40,0,0,0,0,1,0,"['farine', 'oeuf', 'eau', 'beurre', 'sucre-en-poudre', 'sucre', 'sel']",0,0,0,1
1518,1519,15,8,"4,5",Salade de fruits de Saint-Nicolas,15,0,0,0,0,1,0,"['clou-de-girofle', 'arachide', 'figue', 'jus-d-orange', 'orange', 'cannelle', 'miel', 'datte']",0,0,0,1
1519,1520,7,8,"4,7",Pêche Melba ,35,0,0,0,0,1,0,"['vanille', 'citron', 'creme-liquide', 'sucre-glace', 'peche', 'sucre-en-poudre', 'creme', 'framboises']",0,0,0,1
1520,1521,25,8,"4,7",Panna Cotta au coeur de Lemon curd et Coulis de Myrtilles,25,0,0,0,0,1,0,"['myrtilles', 'extrait-de-vanille', 'creme-epaisse', 'gelatine', 'sucre-en-poudre', 'sucre', 'lemon-curd']",0,0,0,0
1521,1522,21,15,"4,5",Cake moelleux au mascarpone et coeur au chocolat,57,0,0,0,0,1,0,"['mascarpone', 'levure', 'farine', 'huile', 'oeuf', 'sucre-vanille', 'beurre', 'sucre-en-poudre', 'chocolat-patissier', 'poudre-d-amande', 'levure-chimique']",0,0,0,1
1522,1523,41,5,"4,7",Méli mélo d'asperges à la feta et au basilic,55,0,0,0,0,0,1,"['asperge', 'huile-d-olive', 'vinaigre-balsamique', 'basilic-frais', 'feta']",0,0,0,1
1523,1524,68,9,"4,8",Tarte à la tomate et au chèvre,50,0,0,0,0,0,1,"['tomate', 'huile-d-olive', 'farine', 'basilic-frais', 'eau', 'beurre', 'fromage-de-chevre', 'moutarde', 'sel']",0,0,0,1
1524,1525,18,12,"4,7",Poke bowl avocat et thon mariné,30,0,0,0,0,0,0,"['sauce-soja', 'citron', 'avocat', 'tomate-cerise', 'oignon-rouge', 'feuilles-de-coriandre', 'thon', 'huile-de-sesame', 'riz-blanc', 'salade', 'sesame', 'gingembre']",1,0,0,0
1525,1526,95,8,"4,6",Tarte aux abricots,55,0,0,0,0,1,0,"['jaune-d-oeuf', 'pate-feuilletee', 'lait', 'semoule', 'creme-fraiche', 'maizena', 'abricot', 'sucre']",0,0,0,1
1526,1527,56,5,"4,5",Poulet tandoori rouge,15,0,0,0,0,0,1,"['jus-de-citron', 'huile', 'lait', 'escalope-de-poulet', 'epices-tandoori']",0,0,0,0
1527,1528,68,4,"4,2",Tarte tatin facile et rapide,40,0,0,0,0,1,0,"['pomme', 'beurre', 'sucre', 'pate-brisee']",0,0,0,1
1528,1529,60,10,"4,9",Punch délicieux,10,0,0,1,0,0,0,"['jus-de-citron', 'jus-d-ananas', 'rhum', 'goyave', 'jus-d-orange', 'jus-de-banane', 'poivre', 'sucre', 'vanille']",0,0,1,1
1529,1530,287,9,"4,7","""The"" charlotte aux fraises",60,0,0,0,0,1,0,"['citron', 'alcool', 'gelatine', 'creme-liquide', 'sucre-vanille', 'sucre-en-poudre', 'biscuit-a-la-cuillere', 'glacons', 'fraises']",0,0,0,0
1530,1531,10,11,"4,9",Linguine à la toscane,20,0,0,0,0,0,0,"['parmesan-rape', 'piment-d-espelette', 'huile-d-olive', 'basilic', 'ciboulette', 'persil', 'ail', 'poivre', 'romarin', 'pates', 'sel']",1,0,0,1
1531,1532,51,9,"4,5",Pumpkin pie (tarte au potiron des Etats-Unis),90,0,0,0,0,1,0,"['muscade', 'sucre-roux', 'pate-brisee', 'oeuf', 'cannelle', 'potiron', 'lait-concentre-non-sucre', 'creme-chantilly', 'gingembre']",0,0,0,1
1532,1533,3,10,5,Antipasti à la tomate et cuillère de pâte feuiletée,40,0,1,0,0,0,0,"['jaune-d-oeuf', 'mozzarella', 'pate-feuilletee', 'basilic', 'orange', 'capres', 'persil', 'tomate-sechee', 'ail', 'anchois']",0,0,0,0
1533,1534,0,6,0,Camembert frit en pâte filo,15,0,0,0,0,0,1,"['pistache', 'camembert', 'pate-filo', 'beurre', 'miel', 'huile-de-friture']",0,0,0,1
1534,1535,96,12,"4,8",Courgette farcie,50,0,0,0,0,0,0,"['tomates-pelees', 'huile-d-olive', 'boeuf-hache', 'cube-de-bouillon', 'courgette', 'gruyere-rape', 'ail', 'poivre', 'sucre', 'herbes-de-provence', 'oignon', 'sel']",1,0,0,0
1535,1536,40,5,"4,2",Gnocchis de pomme de terre,61,0,0,0,0,0,0,"['pomme-de-terre', 'parmesan-rape', 'farine', 'oeuf', 'sauce-tomate']",1,0,0,1
1536,1537,704,4,"4,7",Chèvre en feuilleté,35,0,0,0,0,0,1,"['oeuf', 'basilic', 'fromage-de-chevre', 'pate-feuilletee']",0,0,0,1
1537,1538,68,7,"4,6",Gâteau aux noix,60,0,0,0,0,1,0,"['sucre-semoule', 'farine', 'oeuf', 'creme-fraiche', 'noix', 'levure-chimique', 'sel']",0,0,0,1
1538,1539,5,5,"4,4",Oeuf nuage,22,0,0,0,0,0,1,"['mozzarella', 'oeuf', 'ciboulette', 'poivre', 'sel']",0,0,0,1
1539,1540,4,5,5,Granité glacé aux groseilles,22,0,0,0,0,1,0,"['blanc-d-oeuf', 'orange', 'eau', 'sucre-en-poudre', 'groseille']",0,0,0,1
1540,1541,26,13,"4,6",Hamburger au barbecue,25,0,0,0,0,0,0,"['moutarde', 'tomate', 'boeuf-hache', 'herbes-de-provence', 'fromage', 'ketchup', 'pain-pour-hamburger', 'oeuf', 'bacon', 'poivre', 'salade', 'oignon', 'sel']",1,0,0,0
1541,1542,245,10,"4,7",Tajine de poulet,90,0,0,0,0,0,0,"['pomme-de-terre', 'tomate', 'huile-d-olive', 'oignon', 'courgette', 'epices', 'eau', 'cuisse-de-poulet', 'cumin', 'carotte']",1,0,0,0
1542,1543,35,7,"4,6",Rôti de lotte au lard,55,0,0,0,0,0,0,"['lotte', 'huile', 'lard-fume', 'bouquet-garni', 'queue', 'poivre', 'ail']",1,0,0,0
1543,1544,293,13,"4,8",Verrine fraîcheur au carré frais,20,0,0,0,0,0,1,"['surimi', 'jus-de-citron', 'saumon-fume', 'oeufs-de-saumon', 'avocat', 'carre-frais', 'couteau', 'aneth', 'mais', 'poivre', 'creme-fleurette', 'sel']",0,0,0,0
1544,1545,0,12,0,Sucettes double cookie crème vanille,67,0,0,0,0,1,0,"['extrait-de-vanille', 'levure', 'graisse-vegetale', 'farine', 'cassonade', 'sucre-glace', 'pepite-en-chocolat', 'oeuf', 'beurre', 'sucre', 'sel']",0,0,0,1
1545,1546,40,6,"4,1",Cheese Naan vache qui rit,20,1,0,0,0,0,0,"['levure', 'huile-d-olive', 'farine', 'yaourt-nature', 'vache-qui-rit', 'sel']",0,0,0,1
1546,1547,3,6,4,toast d'aubergines au grille-pain,22,0,1,0,0,0,0,"['concombre', 'tomate-cerise', 'aubergine', 'thon', 'radis', 'fromage-de-chevre']",0,0,0,0
1547,1548,7,7,"3,4",Barquettes à la fraise,30,0,0,0,0,1,0,"['jaune-d-oeuf', 'gelatine', 'farine', 'eau', 'arome', 'sucre', 'sirop']",0,0,0,0
1548,1549,156,8,"4,7",Velouté de potiron,75,0,0,0,0,0,1,"['muscade', 'brique', 'huile', 'persil', 'poivre', 'potiron', 'oignon', 'sel']",0,0,0,1
1549,1550,132,7,"4,7",Porc au caramel,40,0,0,0,0,0,0,"['oignon', 'caramel', 'viande', 'riz-basmati', 'ail', 'nuoc-mam', 'echalote']",1,0,0,0
1550,1551,153,14,"4,7",Nems (frits),95,0,0,0,0,0,1,"['crevette', 'germes-de-soja', 'nuoc-mam', 'sucre-roux', 'crabe', 'oignon', 'champignon-noir', 'oeuf', 'maizena', 'vermicelles-de-soja', 'galette-de-riz', 'porc', 'carotte', 'sel']",0,0,0,0
1551,1552,0,12,0,hérisson apéro,45,0,1,0,0,0,0,"['jambon-cru', 'pasteque', 'olives-noires', 'tomate-cerise', 'menthe', 'fromage-frais', 'basilic-frais', 'melon', 'mini-mozzarella', 'curry', 'pain', 'feta']",0,0,0,0
1552,1553,5,8,"4,4",Gaufre façon cookie,18,0,0,0,0,1,0,"['levure', 'beurre-doux', 'farine', 'sucre-de-canne', 'oeuf', 'sucre-vanille', 'chocolat', 'sel']",0,0,0,1
1553,1554,201,10,"4,8",Rôti de veau en cocotte aux champignons,50,0,0,0,0,0,0,"['herbes-de-provence', 'basilic', 'champignon-de-paris', 'beurre', 'vin-blanc', 'poivre', 'fond-de-veau', 'roti-de-veau', 'oignon', 'sel']",1,0,0,0
1554,1555,15,10,"4,6",Tarte gourmande purée et Mont d'Or,70,0,1,0,0,0,0,"['pomme-de-terre', 'jaune-d-oeuf', 'pate-feuilletee', 'fromage', 'creme-fraiche', 'ciboulette', 'poivre', 'jambon', 'echalote', 'sel']",0,0,0,0
1555,1556,61,7,"4,3",Mousse banane et kiwi,5,0,0,0,0,1,0,"['blanc-d-oeuf', 'menthe', 'kiwi', 'banane', 'creme-fraiche-epaisse', 'sucre', 'sel']",0,0,0,1
1556,1557,44,11,"4,8",Tarte tatin pomme poire,65,0,0,0,0,1,0,"['vinaigre-balsamique', 'farine', 'pomme', 'eau', 'beurre', 'cannelle', 'sucre', 'sel']",0,0,0,1
1557,1558,10,12,"4,2",Tiramisu aux fruits rouges très onctueux,90,0,0,0,0,1,0,"['mascarpone', 'biscuit', 'rose', 'oeuf', 'eau', 'sucre-en-poudre', 'framboises', 'fraises', 'vanille', 'vin-rose', 'petit-suisse']",0,0,0,1
1558,1559,17,4,"4,9",Verrines saumon concombre toutes simples,15,0,0,0,0,0,1,"['concombre', 'aneth', 'tzatziki', 'lardons']",0,0,0,0
1559,1560,25,13,"4,8",Muffin quinoa épinard tomates séchées,35,0,0,0,0,0,1,"['piment-d-espelette', 'parmesan', 'huile-d-olive', 'cumin-en-poudre', 'oeuf', 'tomate-sechee', 'persil', 'ail', 'quinoa', 'poivre', 'epinard', 'oignon', 'sel']",0,0,0,1
1560,1561,122,6,"4,5",Mousse aux framboises,30,0,0,0,0,1,0,"['gelatine', 'lait', 'oeuf', 'creme-fraiche', 'sucre', 'framboises']",0,0,0,0
1561,1562,300,6,"4,7",Purée de patates douces,25,1,0,0,0,0,0,"['huile-d-olive', 'orange', 'creme-fraiche', 'poivre', 'patate-douce', 'sel']",0,0,0,1
1562,1563,148,7,"4,8",Lentilles et saucisses de Morteau à ma façon,130,0,0,0,0,0,0,"['huile-d-olive', 'carotte', 'epices', 'lentilles-verte', 'bouquet-garni', 'saucisse-de-morteau', 'oignon']",1,0,0,0
1563,1564,14,9,"4,6",beurek arménien,75,0,0,0,0,0,1,"['pate', 'lait', 'oeuf', 'beurre', 'gruyere-rape', 'persil', 'sel', 'poivre', 'feta']",0,0,0,1
1564,1565,68,9,"4,9",Lentilles Vertes du Puy,45,1,0,0,0,0,0,"['poireau', 'carotte', 'lentilles-verte', 'bouquet-garni', 'poivre', 'lardons-fumes', 'graisse-d-oie', 'oignon', 'sel']",0,0,0,0
1565,1566,14,9,"4,8",Salade d'été aux pêches,25,0,0,0,0,0,0,"['vinaigre-balsamique', 'peche', 'noix', 'huile-de-noix', 'escalope-de-poulet', 'concombre', 'poivre', 'salade', 'sel']",1,0,0,0
1566,1567,3,3,5,Panini maison chèvre bacon,6,0,0,0,0,0,0,"['bacon', 'fromage-de-chevre', 'pain']",1,0,0,0
1567,1568,7,11,"4,7",Cupcakes hibou pour Halloween,50,0,0,0,0,1,0,"['mascarpone', 'biscuit', 'farine', 'oreo', 'sucre-glace', 'oeuf', 'beurre', 'bonbon', 'chocolat', 'sucre']",0,0,0,1
1568,1569,2,9,4,Maple bacon pancake bite,30,0,1,0,0,0,0,"['levure', 'lardons', 'farine', 'lait', 'oeuf', 'beurre', 'sirop-d-erable', 'sucre', 'sel']",0,0,0,0
1569,1570,241,8,"4,6",Gâteau aux carottes,90,0,0,0,0,1,0,"['farine', 'oeuf', 'beurre', 'cerneau-de-noix', 'cannelle', 'levure-chimique', 'sucre', 'carotte']",0,0,0,1
1570,1571,311,12,"4,9",Le trianon ou royal de Nadine,135,0,0,0,0,1,0,"['chocolat-noir', 'crepe-dentelle', 'poudre-de-noisette', 'pralinoise', 'alcool', 'farine', 'oeuf', 'beurre', 'sucre-en-poudre', 'creme', 'levure-chimique', 'pralin']",0,0,0,1
1571,1572,97,6,"4,8",Crème renversée au caramel,70,0,0,0,0,1,0,"['caramel', 'lait', 'oeuf', 'sucre', 'vanille', 'sel']",0,0,0,1
1572,1573,4,7,5,Tiramisu brownie-kiwi,15,0,0,0,0,1,0,"['mascarpone', 'kiwi', 'oeuf', 'sucre-vanille', 'sucre', 'brownie', 'pralin']",0,0,0,1
1573,1574,15,5,"4,5",Nems framboise et chocolat blanc,30,0,0,0,0,1,0,"['sucre-glace', 'beurre', 'brick', 'chocolat-blanc', 'framboises']",0,0,0,1
